Sector,Category,SubCategory,Metric,Calculated_Value,Calculation_Method,Data_Sources,Calculation_Date,Confidence_Level
Manufacturing & Industrial,Raw Materials - Plastics,Engineering Plastics,Regional_Risk_Score,79.3,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Engineering Plastics,Supplier_Risk_Score,33.0,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Engineering Plastics,Overall_Risk_Score,48.9,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,PVC,Total_Spend_USD,11286000.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,PVC,Number_of_Suppliers,8.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,PVC,Number_of_Transactions,23.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,PVC,Top_Region_Concentration_Pct,30.3,MAX(Region_Spend)/Total_Spend*100 [APAC],spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,PVC,Top_Supplier_Concentration_Pct,19.37,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,PVC,Top3_Supplier_Concentration_Pct,57.21,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,PVC,Avg_Quality_Rating,4.4,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Manufacturing & Industrial,Raw Materials - Plastics,PVC,Avg_Delivery_Rating,4.3,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Manufacturing & Industrial,Raw Materials - Plastics,PVC,Regional_Risk_Score,36.4,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,PVC,Supplier_Risk_Score,23.2,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,PVC,Overall_Risk_Score,27.8,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polyethylene,Total_Spend_USD,6751800.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polyethylene,Number_of_Suppliers,7.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polyethylene,Number_of_Transactions,19.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polyethylene,Top_Region_Concentration_Pct,55.79,MAX(Region_Spend)/Total_Spend*100 [Europe],spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polyethylene,Top_Supplier_Concentration_Pct,25.75,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polyethylene,Top3_Supplier_Concentration_Pct,61.47,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polyethylene,Avg_Quality_Rating,4.51,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Manufacturing & Industrial,Raw Materials - Plastics,Polyethylene,Avg_Delivery_Rating,4.25,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Manufacturing & Industrial,Raw Materials - Plastics,Polyethylene,Regional_Risk_Score,66.9,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polyethylene,Supplier_Risk_Score,30.9,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polyethylene,Overall_Risk_Score,43.1,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polypropylene,Total_Spend_USD,8699300.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polypropylene,Number_of_Suppliers,7.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polypropylene,Number_of_Transactions,17.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polypropylene,Top_Region_Concentration_Pct,55.7,MAX(Region_Spend)/Total_Spend*100 [Africa],spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polypropylene,Top_Supplier_Concentration_Pct,29.93,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polypropylene,Top3_Supplier_Concentration_Pct,76.14,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polypropylene,Avg_Quality_Rating,4.42,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Manufacturing & Industrial,Raw Materials - Plastics,Polypropylene,Avg_Delivery_Rating,4.15,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Manufacturing & Industrial,Raw Materials - Plastics,Polypropylene,Regional_Risk_Score,66.8,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polypropylene,Supplier_Risk_Score,35.9,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Manufacturing & Industrial,Raw Materials - Plastics,Polypropylene,Overall_Risk_Score,45.1,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,HR Consulting,Total_Spend_USD,24217800.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,HR Consulting,Number_of_Suppliers,7.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,HR Consulting,Number_of_Transactions,19.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,HR Consulting,Top_Region_Concentration_Pct,60.88,MAX(Region_Spend)/Total_Spend*100 [Americas],spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,HR Consulting,Top_Supplier_Concentration_Pct,20.34,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,HR Consulting,Top3_Supplier_Concentration_Pct,58.2,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,HR Consulting,Avg_Quality_Rating,4.47,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Consulting,HR Consulting,Avg_Delivery_Rating,4.42,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Consulting,HR Consulting,Regional_Risk_Score,73.1,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,HR Consulting,Supplier_Risk_Score,24.4,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,HR Consulting,Overall_Risk_Score,43.0,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,IT Consulting,Total_Spend_USD,20260600.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,IT Consulting,Number_of_Suppliers,8.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,IT Consulting,Number_of_Transactions,23.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,IT Consulting,Top_Region_Concentration_Pct,39.27,MAX(Region_Spend)/Total_Spend*100 [Europe],spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,IT Consulting,Top_Supplier_Concentration_Pct,23.28,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,IT Consulting,Top3_Supplier_Concentration_Pct,56.84,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,IT Consulting,Avg_Quality_Rating,4.5,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Consulting,IT Consulting,Avg_Delivery_Rating,4.4,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Consulting,IT Consulting,Regional_Risk_Score,47.1,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,IT Consulting,Supplier_Risk_Score,27.9,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,IT Consulting,Overall_Risk_Score,34.0,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,Management Consulting,Total_Spend_USD,14861600.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,Management Consulting,Number_of_Suppliers,7.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,Management Consulting,Number_of_Transactions,15.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,Management Consulting,Top_Region_Concentration_Pct,64.17,MAX(Region_Spend)/Total_Spend*100 [Americas],spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,Management Consulting,Top_Supplier_Concentration_Pct,27.98,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,Management Consulting,Top3_Supplier_Concentration_Pct,64.94,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,Management Consulting,Avg_Quality_Rating,4.51,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Consulting,Management Consulting,Avg_Delivery_Rating,4.5,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Consulting,Management Consulting,Regional_Risk_Score,77.0,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,Management Consulting,Supplier_Risk_Score,33.6,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Consulting,Management Consulting,Overall_Risk_Score,48.2,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Accounting,Total_Spend_USD,10062900.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Accounting,Number_of_Suppliers,7.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Accounting,Number_of_Transactions,17.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Accounting,Top_Region_Concentration_Pct,52.11,MAX(Region_Spend)/Total_Spend*100 [Americas],spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Accounting,Top_Supplier_Concentration_Pct,32.79,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Accounting,Top3_Supplier_Concentration_Pct,63.49,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Accounting,Avg_Quality_Rating,4.59,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Financial Services,Accounting,Avg_Delivery_Rating,4.21,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Financial Services,Accounting,Regional_Risk_Score,62.5,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Accounting,Supplier_Risk_Score,39.3,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Accounting,Overall_Risk_Score,44.8,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Banking,Total_Spend_USD,5483700.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Banking,Number_of_Suppliers,5.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Banking,Number_of_Transactions,14.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Banking,Top_Region_Concentration_Pct,59.67,MAX(Region_Spend)/Total_Spend*100 [APAC],spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Banking,Top_Supplier_Concentration_Pct,40.6,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Banking,Top3_Supplier_Concentration_Pct,73.45,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Banking,Avg_Quality_Rating,4.33,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Financial Services,Banking,Avg_Delivery_Rating,4.33,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Financial Services,Banking,Regional_Risk_Score,71.6,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Banking,Supplier_Risk_Score,48.7,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Banking,Overall_Risk_Score,52.1,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Insurance,Total_Spend_USD,3847900.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Insurance,Number_of_Suppliers,6.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Insurance,Number_of_Transactions,12.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Insurance,Top_Region_Concentration_Pct,48.44,MAX(Region_Spend)/Total_Spend*100 [Africa],spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Insurance,Top_Supplier_Concentration_Pct,27.98,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Insurance,Top3_Supplier_Concentration_Pct,65.28,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Insurance,Avg_Quality_Rating,4.56,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Financial Services,Insurance,Avg_Delivery_Rating,4.24,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Financial Services,Insurance,Regional_Risk_Score,58.1,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Insurance,Supplier_Risk_Score,33.6,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Financial Services,Insurance,Overall_Risk_Score,40.7,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Corporate Law,Total_Spend_USD,10978400.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Corporate Law,Number_of_Suppliers,8.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Corporate Law,Number_of_Transactions,19.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Corporate Law,Top_Region_Concentration_Pct,54.45,MAX(Region_Spend)/Total_Spend*100 [Africa],spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Corporate Law,Top_Supplier_Concentration_Pct,29.45,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Corporate Law,Top3_Supplier_Concentration_Pct,56.2,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Corporate Law,Avg_Quality_Rating,4.37,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Legal Services,Corporate Law,Avg_Delivery_Rating,4.2,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Legal Services,Corporate Law,Regional_Risk_Score,65.3,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Corporate Law,Supplier_Risk_Score,35.3,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Corporate Law,Overall_Risk_Score,44.3,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Employment Law,Total_Spend_USD,7712800.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Employment Law,Number_of_Suppliers,5.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Employment Law,Number_of_Transactions,16.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Employment Law,Top_Region_Concentration_Pct,47.41,MAX(Region_Spend)/Total_Spend*100 [Americas],spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Employment Law,Top_Supplier_Concentration_Pct,27.94,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Employment Law,Top3_Supplier_Concentration_Pct,75.66,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Employment Law,Avg_Quality_Rating,4.33,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Legal Services,Employment Law,Avg_Delivery_Rating,4.31,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Legal Services,Employment Law,Regional_Risk_Score,56.9,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Employment Law,Supplier_Risk_Score,33.5,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Employment Law,Overall_Risk_Score,40.2,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Intellectual Property,Total_Spend_USD,7093800.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Intellectual Property,Number_of_Suppliers,7.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Intellectual Property,Number_of_Transactions,15.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Intellectual Property,Top_Region_Concentration_Pct,52.01,MAX(Region_Spend)/Total_Spend*100 [APAC],spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Intellectual Property,Top_Supplier_Concentration_Pct,28.74,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Intellectual Property,Top3_Supplier_Concentration_Pct,73.39,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Intellectual Property,Avg_Quality_Rating,4.48,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Legal Services,Intellectual Property,Avg_Delivery_Rating,4.47,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Professional Services,Legal Services,Intellectual Property,Regional_Risk_Score,62.4,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Intellectual Property,Supplier_Risk_Score,34.5,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Professional Services,Legal Services,Intellectual Property,Overall_Risk_Score,42.8,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Professional Services,Marketing Services,Advertising,Total_Spend_USD,5291500.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Professional Services,Marketing Services,Advertising,Number_of_Suppliers,5.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Professional Services,Marketing Services,Advertising,Number_of_Transactions,10.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Professional Services,Marketing Services,Advertising,Top_Region_Concentration_Pct,56.94,MAX(Region_Spend)/Total_Spend*100 [Europe],spend_data.csv,2026-01-03,HIGH
Professional Services,Marketing Services,Advertising,Top_Supplier_Concentration_Pct,40.21,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Professional Services,Marketing Services,Advertising,Top3_Supplier_Concentration_Pct,74.91,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
